Provider,PotentialFraud,inpatient_claims,inpatient_total_reimbursed,inpatient_avg_reimbursed,inpatient_std_reimbursed,inpatient_total_deductible,outpatient_claims,outpatient_total_reimbursed,outpatient_avg_reimbursed,outpatient_std_reimbursed,total_claims,total_reimbursed,avg_reimbursed_per_claim,inpatient_ratio,cv_inpatient,cv_outpatient
PRV57170,Yes,0.0,0.0,0.0,0.0,0.0,579.0,168360.0,290.77720207253884,611.3425441849819,579.0,168360.0,290.2758620689655,0.0,0.0,2.0952375300144106
PRV57171,No,3.0,7000.0,2333.3333333333335,2081.6659994661327,3204.0,188.0,47690.0,253.67021276595744,503.6496084500943,191.0,54690.0,284.84375,0.015625,0.891760388176267,1.9776541707802693
PRV57172,Yes,88.0,895200.0,10172.727272727272,8970.010408542601,92916.0,1672.0,490900.0,293.6004784688995,586.0254328704906,1760.0,1386100.0,787.1095968199886,0.04997160704145372,0.8816837888497879,1.9892209134085177
PRV57173,Yes,96.0,1012000.0,10541.666666666666,14449.852788663111,101460.0,1129.0,314410.0,278.48538529672277,615.8993525075339,1225.0,1326410.0,1081.900489396411,0.07830342577487764,1.370607005374647,2.2036907291365115
PRV57174,No,12.0,73000.0,6083.333333333333,5418.123347254159,12816.0,42.0,22930.0,545.952380952381,1781.1712500675962,54.0,95930.0,1744.1818181818182,0.21818181818181817,0.89050402902331,3.2565380682064706
PRV57175,No,0.0,0.0,0.0,0.0,0.0,78.0,32600.0,417.94871794871796,732.2521015286607,78.0,32600.0,412.65822784810126,0.0,0.0,1.7478323006069996
PRV57176,No,4.0,29200.0,7300.0,4894.895300208167,4272.0,127.0,32320.0,254.48818897637796,535.8196638431438,131.0,61520.0,466.06060606060606,0.030303030303030304,0.6704417614310597,2.0972384907103665
PRV57177,Yes,73.0,729000.0,9986.301369863013,9905.796774679362,75828.0,491.0,119370.0,243.11608961303463,488.35862613471653,564.0,848370.0,1501.5398230088495,0.12920353982300886,0.9918391773547964,2.0005179785930856
PRV57179,Yes,26.0,290000.0,11153.846153846154,12867.609902984495,26700.0,180.0,47460.0,263.6666666666667,554.8032013054456,206.0,337460.0,1630.2415458937198,0.12560386473429952,1.153544363186738,2.0962337580810284
PRV57181,No,0.0,0.0,0.0,0.0,0.0,121.0,31910.0,263.7190082644628,537.6928060882051,121.0,31910.0,261.55737704918033,0.0,0.0,2.0311832142821897
PRV57182,No,5.0,57000.0,11400.0,13390.294993016398,5340.0,71.0,20000.0,281.6901408450704,548.5122369138774,76.0,77000.0,1000.0,0.06493506493506493,1.174484255154495,1.9403302685907675
PRV57183,No,0.0,0.0,0.0,0.0,0.0,52.0,13170.0,253.26923076923077,408.99072885530404,52.0,13170.0,248.49056603773585,0.0,0.0,1.6084947738977318
PRV57184,No,2.0,32000.0,16000.0,12727.922061357855,2136.0,113.0,34960.0,309.3805309734513,627.3801581432572,115.0,66960.0,577.2413793103449,0.017241379310344827,0.7954454134965224,2.0213257454505764
PRV57185,Yes,7.0,116000.0,16571.428571428572,17681.036384189916,7476.0,179.0,41400.0,231.2849162011173,494.83174117529245,186.0,157400.0,841.7112299465241,0.0374331550802139,1.0668947105720292,2.1302792676682305
PRV57186,No,0.0,0.0,0.0,0.0,0.0,42.0,11860.0,282.3809523809524,629.8075955664691,42.0,11860.0,275.8139534883721,0.0,0.0,2.2224768117788356
PRV57187,No,0.0,0.0,0.0,0.0,0.0,114.0,35010.0,307.10526315789474,576.7788546996943,114.0,35010.0,304.4347826086956,0.0,0.0,1.87201883144759
PRV57188,No,5.0,41000.0,8200.0,6457.553716385176,5340.0,16.0,6780.0,423.75,617.1102008555685,21.0,47780.0,2171.818181818182,0.22727272727272727,0.7874105251048867,1.452878636505164
PRV57189,Yes,4.0,57000.0,14250.0,12284.814474246921,3204.0,252.0,55310.0,219.484126984127,392.958098880946,256.0,112310.0,437.00389105058366,0.01556420233463035,0.8620317503506365,1.7822511953853064
PRV57190,No,0.0,0.0,0.0,0.0,0.0,83.0,23850.0,287.34939759036143,552.8707438085223,83.0,23850.0,283.92857142857144,0.0,0.0,1.9173639634023045
PRV57191,Yes,185.0,2060000.0,11135.135135135135,10765.691687430643,194376.0,1315.0,364430.0,277.13307984790873,549.731837013605,1500.0,2424430.0,1615.2098600932711,0.12325116588940706,0.9667350078632108,1.9765064885996815
PRV57192,No,0.0,0.0,0.0,0.0,0.0,407.0,138900.0,341.2776412776413,712.1592359895784,407.0,138900.0,340.44117647058823,0.0,0.0,2.0806478428776614
PRV57193,No,0.0,0.0,0.0,0.0,0.0,393.0,103520.0,263.40966921119593,533.3783142674226,393.0,103520.0,262.74111675126903,0.0,0.0,2.0172420920105965
PRV57194,No,2.0,22000.0,11000.0,2828.42712474619,2136.0,28.0,2260.0,80.71428571428571,120.7362773869092,30.0,24260.0,782.5806451612904,0.06451612903225806,0.257106365307353,1.4775418561335043
PRV57196,No,10.0,87000.0,8700.0,9393.259994982218,10680.0,58.0,7830.0,135.0,260.3118912031381,68.0,94830.0,1374.3478260869565,0.14492753623188406,1.0795609694267576,1.914058023552486
PRV57197,No,8.0,98000.0,12250.0,8013.381665332416,8544.0,92.0,17540.0,190.65217391304347,360.7647687162239,100.0,115540.0,1143.960396039604,0.07920792079207921,0.6541002093977973,1.8823933031926383
PRV57198,No,3.0,16000.0,5333.333333333333,2309.4010767585028,3204.0,51.0,13200.0,258.8235294117647,360.3756210335185,54.0,29200.0,530.9090909090909,0.05454545454545454,0.43293152723086353,1.3870014846207412
PRV57199,No,0.0,0.0,0.0,0.0,0.0,7.0,1970.0,281.42857142857144,481.78240494468633,7.0,1970.0,246.25,0.0,0.0,1.7058557585294911
PRV57200,No,0.0,0.0,0.0,0.0,0.0,25.0,12150.0,486.0,830.391473944669,25.0,12150.0,467.3076923076923,0.0,0.0,1.7051159629253982
PRV57202,No,0.0,0.0,0.0,0.0,0.0,165.0,40810.0,247.33333333333334,495.98280523565614,165.0,40810.0,245.84337349397592,0.0,0.0,1.9972461955798233
PRV57203,No,2.0,38000.0,19000.0,16970.56274847714,2136.0,45.0,7610.0,169.11111111111111,371.0845420840612,47.0,45610.0,950.2083333333334,0.041666666666666664,0.8931405056827082,2.1814244799193667
PRV57204,Yes,21.0,185000.0,8809.52380952381,9568.798501478897,21360.0,112.0,36970.0,330.0892857142857,652.7978530918181,133.0,221970.0,1656.4925373134329,0.15671641791044777,1.086064654990822,1.9716671038855407
PRV57205,No,12.0,119500.0,9958.333333333334,12465.33070949061,12816.0,81.0,16180.0,199.7530864197531,331.49651321183603,93.0,135680.0,1443.404255319149,0.1276595744680851,1.251623004500697,1.6512648404254793
PRV57206,Yes,7.0,93300.0,13328.57142857143,19712.662113957304,7476.0,483.0,142000.0,293.9958592132505,588.3953634396331,490.0,235300.0,479.2260692464358,0.014256619144602852,1.4788669102821987,1.9945885512050054
PRV57207,No,0.0,0.0,0.0,0.0,0.0,73.0,18710.0,256.3013698630137,527.2478513978534,73.0,18710.0,252.83783783783784,0.0,0.0,2.049145139330421
PRV57208,No,10.0,196000.0,19600.0,24014.810245161447,8544.0,103.0,28580.0,277.4757281553398,542.2750160504843,113.0,224580.0,1970.0,0.08771929824561403,1.2251829113392911,1.9472972371509214
PRV57209,Yes,15.0,148000.0,9866.666666666666,6895.823442663027,16020.0,1093.0,337040.0,308.3623055809698,630.0537570289763,1108.0,485040.0,437.36699729486025,0.013525698827772768,0.6988301972093734,2.036620964036847
PRV57210,Yes,10.0,132000.0,13200.0,8403.702887550358,10680.0,33.0,5020.0,152.12121212121212,212.70222107087844,43.0,137020.0,3114.090909090909,0.22727272727272727,0.6365959311832708,1.3891100920916264
PRV57211,No,8.0,50000.0,6250.0,2187.6275473019364,8544.0,103.0,31930.0,310.0,639.3946279068025,111.0,81930.0,731.5178571428571,0.07142857142857142,0.34996441326218786,2.055931279443095
PRV57212,No,0.0,0.0,0.0,0.0,0.0,101.0,34670.0,343.26732673267327,597.7660226391109,101.0,34670.0,339.9019607843137,0.0,0.0,1.7363425925785914
PRV57213,No,0.0,0.0,0.0,0.0,0.0,82.0,34040.0,415.1219512195122,858.717452924208,82.0,34040.0,410.12048192771084,0.0,0.0,2.063619692274341
PRV57215,No,8.0,47000.0,5875.0,5743.008171432708,7476.0,3.0,1970.0,656.6666666666666,1077.048435927249,11.0,48970.0,4080.8333333333335,0.6666666666666666,0.9773669454446405,1.637681352144829
PRV57216,No,10.0,89000.0,8900.0,8252.272414311103,10680.0,72.0,17260.0,239.72222222222223,478.64530730327124,82.0,106260.0,1280.2409638554218,0.12048192771084337,0.9271174490856199,1.9883719204843946
PRV57217,No,9.0,107000.0,11888.888888888889,8894.442709417557,9612.0,53.0,12060.0,227.54716981132074,269.32183821575427,62.0,119060.0,1889.8412698412699,0.14285714285714285,0.748067773596221,1.1784081090922955
PRV57218,No,0.0,0.0,0.0,0.0,0.0,413.0,123230.0,298.3777239709443,864.0984036283479,413.0,123230.0,297.65700483091786,0.0,0.0,2.8863149608025336
PRV57219,No,0.0,0.0,0.0,0.0,0.0,46.0,11830.0,257.17391304347825,511.44528563008254,46.0,11830.0,251.70212765957447,0.0,0.0,1.9810107055392217
PRV57223,Yes,34.0,275300.0,8097.058823529412,9963.523938304268,36312.0,20.0,5230.0,261.5,436.18290465788493,54.0,280530.0,5100.545454545455,0.6181818181818182,1.230359541147643,1.6616491606014665
PRV57224,No,2.0,22000.0,11000.0,8485.28137423857,2136.0,212.0,56960.0,268.6792452830189,526.0909684221464,214.0,78960.0,367.25581395348837,0.009302325581395349,0.7713190959220588,1.9508025835285634
PRV57225,No,47.0,417400.0,8880.851063829787,6763.5415953565625,50196.0,131.0,20120.0,153.58778625954199,282.676952619036,178.0,437520.0,2444.245810055866,0.26256983240223464,0.7615013522237756,1.828585294212321
PRV57227,No,21.0,186000.0,8857.142857142857,7136.425675964924,21360.0,31.0,5800.0,187.09677419354838,287.86795061146927,52.0,191800.0,3618.867924528302,0.39622641509433965,0.8056345208082066,1.530424707418204
PRV57228,No,34.0,251000.0,7382.35294117647,8172.439663495591,36312.0,495.0,128370.0,259.3333333333333,570.3530407503041,529.0,379370.0,715.7924528301887,0.06415094339622641,1.106873764346065,2.190856750641373
PRV57230,Yes,27.0,250900.0,9292.592592592593,7588.702429164327,26700.0,154.0,48670.0,316.038961038961,618.8365837815059,181.0,299570.0,1645.989010989011,0.14835164835164835,0.8165520872103713,1.9519259770267063
PRV57231,No,18.0,172300.0,9572.222222222223,9218.89399743525,19224.0,30.0,7000.0,233.33333333333334,338.0403294990349,48.0,179300.0,3659.183673469388,0.3673469387755102,0.962987569225702,1.4425618613045585
PRV57232,No,0.0,0.0,0.0,0.0,0.0,7.0,910.0,130.0,155.34906930308057,7.0,910.0,113.75,0.0,0.0,1.185870758038783
PRV57233,No,0.0,0.0,0.0,0.0,0.0,140.0,41920.0,299.42857142857144,755.2842824918575,140.0,41920.0,297.3049645390071,0.0,0.0,2.5140228138102723
PRV57234,No,9.0,84000.0,9333.333333333334,8958.236433584458,9612.0,15.0,5100.0,340.0,828.320158944768,24.0,89100.0,3564.0,0.36,0.9597082205747017,2.429091375204598
PRV57235,No,3.0,26000.0,8666.666666666666,8962.8864398325,3204.0,12.0,1410.0,117.5,134.71350070697173,15.0,27410.0,1713.125,0.1875,1.0340598899933662,1.1368227907761328
PRV57236,No,0.0,0.0,0.0,0.0,0.0,87.0,19170.0,220.3448275862069,474.35990721368125,87.0,19170.0,217.8409090909091,0.0,0.0,2.1430810576720294
PRV57238,No,1.0,10000.0,10000.0,0.0,1068.0,44.0,6940.0,157.72727272727272,490.31960927429844,45.0,16940.0,368.2608695652174,0.021739130434782608,0.0,3.089069703331777
PRV57239,No,0.0,0.0,0.0,0.0,0.0,28.0,6180.0,220.71428571428572,329.0832222945545,28.0,6180.0,213.10344827586206,0.0,0.0,1.4842671108646144
PRV57240,No,0.0,0.0,0.0,0.0,0.0,72.0,24790.0,344.30555555555554,671.5167326450043,72.0,24790.0,339.5890410958904,0.0,0.0,1.9447029503032864
PRV57241,No,0.0,0.0,0.0,0.0,0.0,59.0,26180.0,443.728813559322,758.0417109465515,59.0,26180.0,436.3333333333333,0.0,0.0,1.7045032564444733
PRV57242,No,0.0,0.0,0.0,0.0,0.0,103.0,31900.0,309.70873786407765,523.6887571207405,103.0,31900.0,306.7307692307692,0.0,0.0,1.6854651746222629
PRV57244,No,0.0,0.0,0.0,0.0,0.0,4.0,610.0,152.5,119.82626312012461,4.0,610.0,122.0,0.0,0.0,0.7806271213037433
PRV57245,No,0.0,0.0,0.0,0.0,0.0,92.0,32790.0,356.4130434782609,684.4321967265349,92.0,32790.0,352.5806451612903,0.0,0.0,1.9149614408746796
PRV57246,No,0.0,0.0,0.0,0.0,0.0,6.0,4100.0,683.3333333333334,1293.223363022284,6.0,4100.0,585.7142857142857,0.0,0.0,1.8897564973535568
PRV57247,No,0.0,0.0,0.0,0.0,0.0,11.0,960.0,87.27272727272727,138.06454353605122,11.0,960.0,80.0,0.0,0.0,1.5640679494300345
PRV57248,No,0.0,0.0,0.0,0.0,0.0,6.0,220.0,36.666666666666664,25.033311140691453,6.0,220.0,31.428571428571427,0.0,0.0,0.6646011807263218
PRV57250,No,0.0,0.0,0.0,0.0,0.0,23.0,12760.0,554.7826086956521,1115.7340411553666,23.0,12760.0,531.6666666666666,0.0,0.0,2.0075008172239253
PRV57251,No,15.0,156000.0,10400.0,8051.619180548186,14952.0,0.0,0.0,0.0,0.0,15.0,156000.0,9750.0,0.9375,0.7741197173875768,0.0
PRV57252,No,3.0,18000.0,6000.0,4582.57569495584,3204.0,0.0,0.0,0.0,0.0,3.0,18000.0,4500.0,0.75,0.7636353432687618,0.0
PRV57253,No,0.0,0.0,0.0,0.0,0.0,44.0,10910.0,247.95454545454547,502.0172309905473,44.0,10910.0,242.44444444444446,0.0,0.0,2.0165015668782256
PRV57255,No,0.0,0.0,0.0,0.0,0.0,34.0,6890.0,202.64705882352942,254.51449709891105,34.0,6890.0,196.85714285714286,0.0,0.0,1.2497823369963859
PRV57256,No,0.0,0.0,0.0,0.0,0.0,8.0,1890.0,236.25,511.46672842494286,8.0,1890.0,210.0,0.0,0.0,2.155813396943911
PRV57257,No,0.0,0.0,0.0,0.0,0.0,17.0,4920.0,289.4117647058824,390.11970259516653,17.0,4920.0,273.3333333333333,0.0,0.0,1.3433329844273507
PRV57259,No,0.0,0.0,0.0,0.0,0.0,48.0,16450.0,342.7083333333333,655.9019762756242,48.0,16450.0,335.7142857142857,0.0,0.0,1.9083097867153571
PRV57261,No,0.0,0.0,0.0,0.0,0.0,10.0,1600.0,160.0,224.25184255405551,10.0,1600.0,145.45454545454547,0.0,0.0,1.3928685872922704
PRV57262,No,0.0,0.0,0.0,0.0,0.0,24.0,4160.0,173.33333333333334,233.15728348172982,24.0,4160.0,166.4,0.0,0.0,1.3374222761858305
PRV57263,No,0.0,0.0,0.0,0.0,0.0,52.0,30130.0,579.4230769230769,807.0532539746874,52.0,30130.0,568.4905660377359,0.0,0.0,1.3904568685535665
PRV57264,No,0.0,0.0,0.0,0.0,0.0,8.0,2760.0,345.0,471.4112550932269,8.0,2760.0,306.6666666666667,0.0,0.0,1.3624602748359158
PRV57265,No,0.0,0.0,0.0,0.0,0.0,1.0,200.0,200.0,0.0,1.0,200.0,100.0,0.0,0.0,0.0
PRV57266,No,0.0,0.0,0.0,0.0,0.0,34.0,9860.0,290.0,667.83231428256,34.0,9860.0,281.7142857142857,0.0,0.0,2.2949564064692782
PRV57269,No,0.0,0.0,0.0,0.0,0.0,37.0,5320.0,143.78378378378378,209.75317970509147,37.0,5320.0,140.0,0.0,0.0,1.4487339274012292
PRV57270,No,0.0,0.0,0.0,0.0,0.0,9.0,1000.0,111.11111111111111,157.67406607020416,9.0,1000.0,100.0,0.0,0.0,1.4064089144022174
PRV57272,No,0.0,0.0,0.0,0.0,0.0,25.0,8770.0,350.8,720.9364280804052,25.0,8770.0,337.3076923076923,0.0,0.0,2.049279215691885
PRV57273,No,0.0,0.0,0.0,0.0,0.0,9.0,1090.0,121.11111111111111,188.90767880398909,9.0,1090.0,109.0,0.0,0.0,1.547014658085443
PRV57274,No,0.0,0.0,0.0,0.0,0.0,4.0,130.0,32.5,33.04037933599835,4.0,130.0,26.0,0.0,0.0,0.9862799801790553
PRV57275,No,0.0,0.0,0.0,0.0,0.0,61.0,11330.0,185.7377049180328,344.3373298399572,61.0,11330.0,182.74193548387098,0.0,0.0,1.8439625248211209
PRV57276,No,0.0,0.0,0.0,0.0,0.0,13.0,4500.0,346.15384615384613,379.3533634475571,13.0,4500.0,321.42857142857144,0.0,0.0,1.0927528749874236
PRV57277,No,0.0,0.0,0.0,0.0,0.0,7.0,1250.0,178.57142857142858,189.6864580853161,7.0,1250.0,156.25,0.0,0.0,1.0563287244210124
PRV57278,No,0.0,0.0,0.0,0.0,0.0,7.0,950.0,135.71428571428572,127.78329870750491,7.0,950.0,118.75,0.0,0.0,0.9346740762304434
PRV57280,No,0.0,0.0,0.0,0.0,0.0,3.0,170.0,56.666666666666664,11.547005383792515,3.0,170.0,42.5,0.0,0.0,0.20023708758021702
PRV57282,Yes,0.0,0.0,0.0,0.0,0.0,41.0,8350.0,203.65853658536585,385.6472228446678,41.0,8350.0,198.8095238095238,0.0,0.0,1.8843446712705731
PRV57283,No,0.0,0.0,0.0,0.0,0.0,1.0,900.0,900.0,0.0,1.0,900.0,450.0,0.0,0.0,0.0
PRV57284,Yes,19.0,160000.0,8421.052631578947,5378.10158031504,20292.0,4.0,1570.0,392.5,257.3421846491554,23.0,161570.0,6732.083333333333,0.7916666666666666,0.6385737320317323,0.6539826801757443
PRV57285,No,8.0,83000.0,10375.0,8399.617338222703,7476.0,0.0,0.0,0.0,0.0,8.0,83000.0,9222.222222222223,0.8888888888888888,0.8095236447785951,0.0
PRV57286,No,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,14.142135623730951,2.0,20.0,6.666666666666667,0.0,0.0,1.2856486930664501
PRV57287,No,0.0,0.0,0.0,0.0,0.0,289.0,80390.0,278.16608996539793,534.8595610962909,289.0,80390.0,277.2068965517241,0.0,0.0,1.9159188036146715
PRV57288,No,0.0,0.0,0.0,0.0,0.0,93.0,27650.0,297.31182795698925,586.8840708146457,93.0,27650.0,294.1489361702128,0.0,0.0,1.9673509925300816
PRV57289,No,0.0,0.0,0.0,0.0,0.0,10.0,5830.0,583.0,1105.3712297484296,10.0,5830.0,530.0,0.0,0.0,1.892758955048681
PRV57290,No,2.0,55000.0,27500.0,38890.87296526011,2136.0,0.0,0.0,0.0,0.0,2.0,55000.0,18333.333333333332,0.6666666666666666,1.4141621382953387,0.0
PRV57291,No,0.0,0.0,0.0,0.0,0.0,3.0,1400.0,466.6666666666667,550.7570547286102,3.0,1400.0,350.0,0.0,0.0,1.177670109897242
PRV57293,No,12.0,100000.0,8333.333333333334,3084.6639225613403,12816.0,0.0,0.0,0.0,0.0,12.0,100000.0,7692.307692307692,0.9230769230769231,0.3701152568765356,0.0
PRV57294,No,2.0,12000.0,6000.0,4242.640687119285,2136.0,0.0,0.0,0.0,0.0,2.0,12000.0,4000.0,0.6666666666666666,0.7069889496949316,0.0
PRV57295,Yes,14.0,173000.0,12357.142857142857,15509.833817773324,14952.0,0.0,0.0,0.0,0.0,14.0,173000.0,11533.333333333334,0.9333333333333333,1.2550294973171334,0.0
PRV57297,Yes,8.0,53000.0,6625.0,3622.8441865473596,8544.0,0.0,0.0,0.0,0.0,8.0,53000.0,5888.888888888889,0.8888888888888888,0.5467618754221792,0.0
PRV57298,No,3.0,14000.0,4666.666666666667,4041.4518843273804,3204.0,0.0,0.0,0.0,0.0,3.0,14000.0,3500.0,0.75,0.8658398666701521,0.0
PRV57299,No,6.0,40000.0,6666.666666666667,5645.056834671079,6408.0,0.0,0.0,0.0,0.0,6.0,40000.0,5714.285714285715,0.8571428571428571,0.8466315304710911,0.0
PRV57301,No,4.0,28000.0,7000.0,3829.7084310253526,4272.0,28.0,14090.0,503.2142857142857,1040.8474238755457,32.0,42090.0,1275.4545454545455,0.12121212121212122,0.5470230582810103,2.0642957832919167
PRV57302,No,2.0,14000.0,7000.0,4242.640687119285,2136.0,2.0,160.0,80.0,28.284271247461902,4.0,14160.0,2832.0,0.4,0.6060049545949557,0.34918853391928273
PRV57303,No,11.0,95000.0,8636.363636363636,6771.598441619633,11748.0,94.0,21860.0,232.5531914893617,472.6792455600873,105.0,116860.0,1102.4528301886792,0.10377358490566038,0.7839890418774244,2.023861213566922
PRV57304,No,3.0,42000.0,14000.0,2000.0,3204.0,90.0,26540.0,294.8888888888889,561.3271682029978,93.0,68540.0,729.1489361702128,0.031914893617021274,0.14284693950432112,1.89708768825647
PRV57305,No,0.0,0.0,0.0,0.0,0.0,675.0,175750.0,260.3703703703704,518.2551864573304,675.0,175750.0,259.9852071005917,0.0,0.0,1.9828383214323255
PRV57306,Yes,0.0,0.0,0.0,0.0,0.0,2315.0,629460.0,271.9049676025918,538.9526556533639,2315.0,629460.0,271.78756476683935,0.0,0.0,1.974873013078291
PRV57307,No,12.0,135700.0,11308.333333333334,11540.242500471859,12816.0,26.0,6040.0,232.30769230769232,644.7840425587946,38.0,141740.0,3634.358974358974,0.3076923076923077,1.0204175754956253,2.7636638817224957
PRV57308,No,0.0,0.0,0.0,0.0,0.0,6.0,3100.0,516.6666666666666,982.3169888924178,6.0,3100.0,442.85714285714283,0.0,0.0,1.8975859411959135
PRV57309,No,12.0,96000.0,8000.0,8665.5010871218,12816.0,23.0,12260.0,533.0434782608696,1001.4826952737659,35.0,108260.0,3007.222222222222,0.3333333333333333,1.0830522543584302,1.875283073458977
PRV57310,Yes,65.0,665000.0,10230.76923076923,10219.113878489588,68352.0,57.0,8420.0,147.71929824561403,229.13671483464418,122.0,673420.0,5474.959349593496,0.5284552845528455,0.9987631315763471,1.540732894370027
PRV57311,No,0.0,0.0,0.0,0.0,0.0,338.0,85340.0,252.4852071005917,466.07048672231656,338.0,85340.0,251.74041297935102,0.0,0.0,1.8386496476591774
PRV57312,Yes,0.0,0.0,0.0,0.0,0.0,334.0,91320.0,273.41317365269464,534.1280930318809,334.0,91320.0,272.5970149253731,0.0,0.0,1.9464375048841098
PRV57313,No,0.0,0.0,0.0,0.0,0.0,402.0,101970.0,253.65671641791045,556.8761388156335,402.0,101970.0,253.0272952853598,0.0,0.0,2.1867718497624806
PRV57314,No,0.0,0.0,0.0,0.0,0.0,48.0,15270.0,318.125,528.4165678221456,48.0,15270.0,311.6326530612245,0.0,0.0,1.6558294330502015
PRV57315,No,0.0,0.0,0.0,0.0,0.0,22.0,5960.0,270.90909090909093,416.1605584262045,22.0,5960.0,259.1304347826087,0.0,0.0,1.5305135883277328
PRV57316,No,39.0,377000.0,9666.666666666666,10322.008508479481,40584.0,46.0,7920.0,172.17391304347825,332.51174110249775,85.0,384920.0,4475.813953488372,0.45348837209302323,1.0676835336150896,1.9201029488720684
PRV57317,Yes,84.0,831000.0,9892.857142857143,9566.53033140833,88644.0,374.0,95330.0,254.89304812834226,555.2994644631339,458.0,926330.0,2018.148148148148,0.1830065359477124,0.966916157498279,2.1700451361407262
PRV57318,No,0.0,0.0,0.0,0.0,0.0,150.0,44180.0,294.53333333333336,751.8197937252891,150.0,44180.0,292.5827814569536,0.0,0.0,2.543942455646139
PRV57319,No,16.0,107000.0,6687.5,4700.620526412798,17088.0,263.0,70460.0,267.90874524714826,511.25332380966955,279.0,177460.0,633.7857142857143,0.05714285714285714,0.702791437005726,1.9012149394389817
PRV57320,No,10.0,93000.0,9300.0,6129.1652503963915,10680.0,28.0,11310.0,403.92857142857144,809.0247411210809,38.0,104310.0,2674.6153846153848,0.2564102564102564,0.6589791689491873,1.9979443245184567
PRV57321,No,15.0,162000.0,10800.0,9944.129639426183,16020.0,69.0,19460.0,282.0289855072464,515.7022046233345,84.0,181460.0,2134.823529411765,0.17647058823529413,0.9206674974008131,1.8220826524148743
PRV57322,No,7.0,53000.0,7571.428571428572,5223.572942509206,7476.0,26.0,7790.0,299.61538461538464,488.6183031302104,33.0,60790.0,1787.9411764705883,0.20588235294117646,0.6898147527225544,1.6253935365129821
PRV57324,No,22.0,188000.0,8545.454545454546,8573.087862481958,23496.0,95.0,25550.0,268.94736842105266,614.8247868108796,117.0,213550.0,1809.7457627118645,0.1864406779661017,1.0031163000851127,2.2775728113485494
PRV57325,No,0.0,0.0,0.0,0.0,0.0,41.0,11580.0,282.4390243902439,590.9897650882157,41.0,11580.0,275.7142857142857,0.0,0.0,2.0850684423558077
PRV57326,No,5.0,37000.0,7400.0,3911.521443121589,5340.0,0.0,0.0,0.0,0.0,5.0,37000.0,6166.666666666667,0.8333333333333334,0.5285125581842439,0.0
PRV57327,No,0.0,0.0,0.0,0.0,0.0,3.0,190.0,63.333333333333336,30.550504633038933,3.0,190.0,47.5,0.0,0.0,0.47487831035811806
PRV57328,No,0.0,0.0,0.0,0.0,0.0,38.0,5360.0,141.05263157894737,270.04293426090413,38.0,5360.0,137.43589743589743,0.0,0.0,1.901006206356865
PRV57329,No,0.0,0.0,0.0,0.0,0.0,36.0,11470.0,318.6111111111111,614.3156600305173,36.0,11470.0,310.0,0.0,0.0,1.922072289335879
PRV57330,No,12.0,60000.0,5000.0,3516.19629196613,11748.0,22.0,15570.0,707.7272727272727,868.1064879718816,34.0,75570.0,2159.1428571428573,0.34285714285714286,0.7030986386654929,1.2248808834903409
PRV57331,No,16.0,175000.0,10937.5,8274.206910635,17088.0,125.0,42200.0,337.6,635.8641567241007,141.0,217200.0,1529.5774647887324,0.11267605633802817,0.7564297582515885,1.8779213134202617
PRV57332,No,0.0,0.0,0.0,0.0,0.0,98.0,22560.0,230.20408163265307,337.5288596804564,98.0,22560.0,227.87878787878788,0.0,0.0,1.4598741393187715
PRV57333,No,0.0,0.0,0.0,0.0,0.0,1004.0,291020.0,289.8605577689243,584.6652717905981,1004.0,291020.0,289.5721393034826,0.0,0.0,2.010122225836782
PRV57334,No,39.0,443000.0,11358.97435897436,12108.038172803308,39516.0,29.0,7080.0,244.13793103448276,290.97762851388853,68.0,450080.0,6522.898550724638,0.5652173913043478,1.065850836471121,1.186995530581343
PRV57335,Yes,3.0,39000.0,13000.0,13076.69683062202,3204.0,804.0,245670.0,305.55970149253733,634.3124145644994,807.0,284670.0,352.31435643564356,0.0037128712871287127,1.0058223852489825,2.069131759576497
PRV57336,No,0.0,0.0,0.0,0.0,0.0,135.0,28220.0,209.03703703703704,438.84494605466574,135.0,28220.0,207.5,0.0,0.0,2.0893693428806164
PRV57339,No,0.0,0.0,0.0,0.0,0.0,458.0,105130.0,229.5414847161572,446.13340948980607,458.0,105130.0,229.041394335512,0.0,0.0,1.9351545776634766
PRV57340,No,17.0,198000.0,11647.058823529413,10816.313931225533,17088.0,24.0,6360.0,265.0,389.2914410656321,41.0,204360.0,4865.714285714285,0.40476190476190477,0.9285936905964339,1.4635016581414741
PRV57341,Yes,77.0,776000.0,10077.922077922078,9154.760386306698,80100.0,100.0,40350.0,403.5,767.24138537643,177.0,816350.0,4586.23595505618,0.43258426966292135,0.9083074872024499,1.8967648587798023
PRV57343,No,0.0,0.0,0.0,0.0,0.0,75.0,37090.0,494.53333333333336,827.1888135929628,75.0,37090.0,488.0263157894737,0.0,0.0,1.6692899507459225
PRV57344,Yes,25.0,233000.0,9320.0,8365.205715741047,26700.0,455.0,195700.0,430.1098901098901,967.81043410149,480.0,428700.0,891.2681912681912,0.05197505197505198,0.8974579675722613,2.2449274681561926
PRV57345,Yes,43.0,442000.0,10279.06976744186,10003.155648273601,43788.0,45.0,23320.0,518.2222222222222,927.2449144175077,88.0,465320.0,5228.314606741573,0.48314606741573035,0.9730630116883762,1.7858344168109503
